"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tmem42",-0.449199245774766,4.49901927546333,-3.72117327211606,0.00452076325080048,0.697117609838361,-1.92503143633849
"Pgbd5",-0.426830775620585,4.94014685968038,-3.71957742675404,0.00453213548024034,0.697117609838361,-1.86914883620952
"Dbi",-0.374558451457745,10.9990896660555,-3.71360215519484,0.00457498369753633,0.697117609838361,-1.82924432108803
"Gmfg",1.07830755262767,1.61370859310005,3.70561643526611,0.00463291390840015,0.697117609838361,-3.18268608408695
"Pik3ip1",0.533121884866875,6.53945938495973,3.70112104692505,0.00466586277865177,0.697117609838361,-1.81473752018384
"Zcchc3",0.561507398788939,4.07979826673921,3.69233017407384,0.00473100816058438,0.697117609838361,-2.05854868988647
"Alkbh1",0.485897910195805,4.50527895584906,3.68698762942526,0.00477106521407865,0.697117609838361,-1.97088571368299
"Ptges3",-0.366045256894929,8.11418471926331,-3.67955627034193,0.00482737643232635,0.697117609838361,-1.83511244467534
"Rnasek",-1.08055181115618,2.79406969906147,-3.67548508291232,0.00485852114075858,0.697117609838361,-2.5427988967982
"Lrp4",-0.597530823764982,3.66480385514149,-3.66835523652654,0.00491357354061348,0.697117609838361,-2.17975885466924
"Rpgrip1",-0.668605896036147,4.77300681685276,-3.64948942315233,0.00506242299465695,0.697117609838361,-1.97089095399035
"Nceh1",0.519999943527253,5.17461122290574,3.64061639419012,0.00513405773576189,0.697117609838361,-1.94615926917108
"Tmem132b",0.418370810637067,5.18850054264003,3.6402890811837,0.00513672046743721,0.697117609838361,-1.94433095842638
"Fes",1.2000837189098,1.3367545707808,3.62889840166191,0.00523029235758069,0.697117609838361,-3.36140977839926
"A230009B12Rik",-0.466802195465315,6.18219017432769,-3.62756841425201,0.00524133376833435,0.697117609838361,-1.91396684636096
"Dgkd",0.447249165974071,4.58347435928345,3.59641888280582,0.00550703815866858,0.697117609838361,-2.06031821233986
"Csf3r",0.879274135023598,2.2694678808601,3.59067143998596,0.0055575855701726,0.697117609838361,-2.8966499828626
"Mta3",-0.386791334925689,5.87595838595042,-3.58933140514169,0.00556944051840913,0.697117609838361,-1.97007566783714
"Parm1",0.448420163704513,5.21275013898683,3.57740637350952,0.00567611106313119,0.697117609838361,-2.0189065745201
